brand,product_name,rating,review_title,review_body,review_text,review_date,source_file,source_sheet,source_review_id,voc_tags,voc_tag_count,sentiment,matched_keywords
Unknown,Aaisha Faux Leather Armchair,4.0,,"It is a lovely statement piece but I have an original one. At first sight you would not be able to see a difference. The only reason that I gave it 4 stars was because I really hate the beige stitching on black ! But because it is a very good looking copy , I decided to keep it and I have painstakingly thread by thread used a pigment liner brush to colour them black. Now I love it.","It is a lovely statement piece but I have an original one. At first sight you would not be able to see a difference. The only reason that I gave it 4 stars was because I really hate the beige stitching on black ! But because it is a very good looking copy , I decided to keep it and I have painstakingly thread by thread used a pigment liner brush to colour them black. Now I love it.",2022-05-08,Aaisha Faux Leather Armchair_100条.xlsx,Sheet1,93916723,艺术感/收藏感; 情绪价值,2,正向,"艺术感/收藏感: statement, statement piece | 情绪价值: love"
Unknown,Aaisha Faux Leather Armchair,5.0,,"Love it, great knock off wassily chair. I wish the stitching was black to match the faux leather (it’s tan), but doesn’t take away from the overall beauty of the chair. Fast shipping and came fully assembled!","Love it, great knock off wassily chair. I wish the stitching was black to match the faux leather (it’s tan), but doesn’t take away from the overall beauty of the chair. Fast shipping and came fully assembled!",2021-05-02,Aaisha Faux Leather Armchair_100条.xlsx,Sheet1,71023265,艺术感/收藏感; 材质质感; 物流包装; 安装体验; 情绪价值,5,正向,"艺术感/收藏感: wassily | 材质质感: leather, faux | 物流包装: shipping, fast shipping | 安装体验: assembled | 情绪价值: love"
Unknown,Aaisha Faux Leather Armchair,5.0,,"Bought two of these in black. Beautiful low profile, perfect condition. Shipped assembled. Looks beautiful in my new great room. Strongly recommend.","Bought two of these in black. Beautiful low profile, perfect condition. Shipped assembled. Looks beautiful in my new great room. Strongly recommend.",2020-10-03,Aaisha Faux Leather Armchair_100条.xlsx,Sheet1,60007543,外观审美; 尺寸与空间适配; 安装体验; 情绪价值,4,正向,"外观审美: beautiful, looks | 尺寸与空间适配: room | 安装体验: assembled | 情绪价值: perfect, recommend"
Unknown,Aaisha Faux Leather Armchair,5.0,,Love the. Chair. It came in assembled and perfect. Love love them. Great price. And they are comfortable!!!,Love the. Chair. It came in assembled and perfect. Love love them. Great price. And they are comfortable!!!,2020-04-01,Aaisha Faux Leather Armchair_100条.xlsx,Sheet1,47974712,舒适度/实用性; 安装体验; 价格价值感; 情绪价值,4,正向,"舒适度/实用性: comfortable | 安装体验: assembled | 价格价值感: price | 情绪价值: love, perfect"
Unknown,Aaisha Faux Leather Armchair,5.0,,"These are stunning. My tush has relaxed in the ""real deal"" chairs from which the design of this chair was reproduced, and there are no appreciable differences, except, of course, the price. The packaging was excellent, the delivery was swift, and the customers are thrilled. We got the black ones, elegant.","These are stunning. My tush has relaxed in the ""real deal"" chairs from which the design of this chair was reproduced, and there are no appreciable differences, except, of course, the price. The packaging was excellent, the delivery was swift, and the customers are thrilled. We got the black ones, elegant.",2019-10-18,Aaisha Faux Leather Armchair_100条.xlsx,Sheet1,39733980,外观审美; 物流包装; 价格价值感; 情绪价值,4,正向,"外观审美: design | 物流包装: delivery, packaging | 价格价值感: price, deal | 情绪价值: stunning"
Unknown,Aaisha Faux Leather Armchair,5.0,,Fits beautifully in my modern living room. Like a piece of art that's comfortable to use.,Fits beautifully in my modern living room. Like a piece of art that's comfortable to use.,2019-09-17,Aaisha Faux Leather Armchair_100条.xlsx,Sheet1,38812983,外观审美; 艺术感/收藏感; 尺寸与空间适配; 舒适度/实用性,4,正向,"外观审美: modern | 艺术感/收藏感: art | 尺寸与空间适配: room, fits | 舒适度/实用性: comfortable, use"
Unknown,Aaisha Faux Leather Armchair,5.0,,Very well made and it looks nicer than the one at Knoll which costs $2500 more.,Very well made and it looks nicer than the one at Knoll which costs $2500 more.,2019-08-08,Aaisha Faux Leather Armchair_100条.xlsx,Sheet1,37261259,外观审美; 做工质量,2,正向,外观审美: looks | 做工质量: well made
Unknown,Aaisha Faux Leather Armchair,4.0,,I ordered these chairs in white and really like them. They are a great quality for the money and super comfortable. I highly recommend,I ordered these chairs in white and really like them. They are a great quality for the money and super comfortable. I highly recommend,2018-06-09,Aaisha Faux Leather Armchair_100条.xlsx,Sheet1,21448687,做工质量; 舒适度/实用性; 价格价值感; 情绪价值,4,正向,做工质量: quality | 舒适度/实用性: comfortable | 价格价值感: for the money | 情绪价值: recommend
Unknown,Aaisha Faux Leather Armchair,5.0,,Design at an affordable price!,Design at an affordable price!,2018-06-02,Aaisha Faux Leather Armchair_100条.xlsx,Sheet1,21194788,外观审美; 价格价值感,2,正向,外观审美: design | 价格价值感: price
Unknown,Aaisha Faux Leather Armchair,5.0,,"I choose the white leather chair, looks really sharp. I was surprised as to how much sturdier it really is than the impression one gets from the picture. Very solid, the leather looks good and it was a bonus that it came all set up ready to unpack and sit on. It was a challenge to drag it up the elevator and into my suite, however, well worth it.","I choose the white leather chair, looks really sharp. I was surprised as to how much sturdier it really is than the impression one gets from the picture. Very solid, the leather looks good and it was a bonus that it came all set up ready to unpack and sit on. It was a challenge to drag it up the elevator and into my suite, however, well worth it.",2018-05-12,Aaisha Faux Leather Armchair_100条.xlsx,Sheet1,20619006,外观审美; 材质质感; 做工质量; 舒适度/实用性; 价格价值感; 照片与实物差异,6,正向,"外观审美: looks | 材质质感: leather | 做工质量: solid | 舒适度/实用性: sit | 价格价值感: worth, well worth | 照片与实物差异: picture"
Unknown,Aaisha Faux Leather Armchair,5.0,,This chair is very high quality. The price is unbelievable. This one was a steal.,This chair is very high quality. The price is unbelievable. This one was a steal.,2018-05-02,Aaisha Faux Leather Armchair_100条.xlsx,Sheet1,19906151,做工质量; 价格价值感,2,正向,做工质量: quality | 价格价值感: price
Unknown,Aaisha Faux Leather Armchair,5.0,,"What is not to love about the design of this chair? The structure is well made and the ""bonded leather"" is tight and fits well on the chair. I have seen this chair built poorly and when you sit there is 0 support. In this chair when you are seated you feel great. Good support and very comfortable. This is a yes.","What is not to love about the design of this chair? The structure is well made and the ""bonded leather"" is tight and fits well on the chair. I have seen this chair built poorly and when you sit there is 0 support. In this chair when you are seated you feel great. Good support and very comfortable. This is a yes.",2018-05-02,Aaisha Faux Leather Armchair_100条.xlsx,Sheet1,19880163,外观审美; 材质质感; 做工质量; 尺寸与空间适配; 舒适度/实用性; 情绪价值,6,正向,"外观审美: design | 材质质感: leather | 做工质量: well made | 尺寸与空间适配: fits | 舒适度/实用性: comfortable, sit | 情绪价值: love"
Unknown,Aaisha Faux Leather Armchair,5.0,,Very stylish side chair. Relatively close replica of famous mid-century modern chair. Comfortable and high quality.,Very stylish side chair. Relatively close replica of famous mid-century modern chair. Comfortable and high quality.,2018-01-14,Aaisha Faux Leather Armchair_100条.xlsx,Sheet1,17036700,外观审美; 艺术感/收藏感; 做工质量; 舒适度/实用性,4,正向,"外观审美: stylish, modern | 艺术感/收藏感: replica | 做工质量: quality | 舒适度/实用性: comfortable"
Unknown,Aaisha Faux Leather Armchair,5.0,,Amazing armchair and high quality. A fantastic purchase!,Amazing armchair and high quality. A fantastic purchase!,2017-11-15,Aaisha Faux Leather Armchair_100条.xlsx,Sheet1,15506035,做工质量; 价格价值感; 情绪价值,3,正向,做工质量: quality | 价格价值感: purchase | 情绪价值: amazing
Unknown,Aaisha Faux Leather Armchair,5.0,,Great price on a unique statement chair. Filled the corner of our room perfectly with a nice print behind it.,Great price on a unique statement chair. Filled the corner of our room perfectly with a nice print behind it.,2017-11-08,Aaisha Faux Leather Armchair_100条.xlsx,Sheet1,15356698,艺术感/收藏感; 尺寸与空间适配; 价格价值感,3,正向,"艺术感/收藏感: statement, unique | 尺寸与空间适配: room | 价格价值感: price"
Unknown,Aaisha Faux Leather Armchair,5.0,,Wowowow Best chair for the money and very comfy,Wowowow Best chair for the money and very comfy,2017-10-11,Aaisha Faux Leather Armchair_100条.xlsx,Sheet1,14764810,舒适度/实用性; 价格价值感,2,正向,舒适度/实用性: comfy | 价格价值感: for the money
Unknown,Aaisha Faux Leather Armchair,5.0,,I get tons of compliments! & much more comfortable than it looks!,I get tons of compliments! & much more comfortable than it looks!,2017-09-20,Aaisha Faux Leather Armchair_100条.xlsx,Sheet1,14295403,外观审美; 舒适度/实用性,2,正向,外观审美: looks | 舒适度/实用性: comfortable
Unknown,Aaisha Faux Leather Armchair,4.0,,"Love this chair BUT we ordered 2 and one of them came totally bent. It was impossible to use. Completely wobbly , no one could sit on it. We thought it might have been bent up through the shipment but then noticed it was curved in the wrong ways and screwed together that way - so it was manufacturers' fault. However, upon contact with them, they are now kindly shipping a replacement for us.","Love this chair BUT we ordered 2 and one of them came totally bent. It was impossible to use. Completely wobbly , no one could sit on it. We thought it might have been bent up through the shipment but then noticed it was curved in the wrong ways and screwed together that way - so it was manufacturers' fault. However, upon contact with them, they are now kindly shipping a replacement for us.",2017-09-01,Aaisha Faux Leather Armchair_100条.xlsx,Sheet1,13905352,做工质量; 舒适度/实用性; 物流包装; 情绪价值,4,正向,"做工质量: wobbly | 舒适度/实用性: sit, use | 物流包装: shipping, replacement | 情绪价值: love"
Unknown,Aaisha Faux Leather Armchair,5.0,,"Absolutely love it. Opened the box pulled it out and Voila! ready to sit. Sturdy and well made. Looks great in my office. If you love ultra mid-century modern, this chair is for you. It's a replica of the original costing mega bucks.","Absolutely love it. Opened the box pulled it out and Voila! ready to sit. Sturdy and well made. Looks great in my office. If you love ultra mid-century modern, this chair is for you. It's a replica of the original costing mega bucks.",2017-06-28,Aaisha Faux Leather Armchair_100条.xlsx,Sheet1,12689672,外观审美; 艺术感/收藏感; 做工质量; 舒适度/实用性; 物流包装; 情绪价值,6,正向,"外观审美: looks, modern | 艺术感/收藏感: replica | 做工质量: sturdy, well made | 舒适度/实用性: sit | 物流包装: box | 情绪价值: love"
Unknown,Aaisha Faux Leather Armchair,5.0,,Great piece for the price. Would never know it wasn't authentic. Very wide. Make sure you have plenty of space as it doesn't work well cornered near a wall.,Great piece for the price. Would never know it wasn't authentic. Very wide. Make sure you have plenty of space as it doesn't work well cornered near a wall.,2017-04-25,Aaisha Faux Leather Armchair_100条.xlsx,Sheet1,11527547,艺术感/收藏感; 尺寸与空间适配; 价格价值感,3,正向,"艺术感/收藏感: authentic | 尺寸与空间适配: wide, space | 价格价值感: price"
Unknown,Aaisha Faux Leather Armchair,5.0,,Beautiful! High quality. Comfortable. Already had compliments.,Beautiful! High quality. Comfortable. Already had compliments.,2017-04-22,Aaisha Faux Leather Armchair_100条.xlsx,Sheet1,11444772,外观审美; 做工质量; 舒适度/实用性,3,正向,外观审美: beautiful | 做工质量: quality | 舒适度/实用性: comfortable
